movie_id,title,overview,genre_ids,split
3346,After We Fell,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on","[10749, 18]",test
1720,Once Were Warriors,"A drama about a Maori family living in Auckland, New Zealand. Lee Tamahori tells the story of Beth Heke’s",[18],test
714,Notorious,"In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another,","[53, 10749, 9648]",test
1554,Erin Brockovich,"A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes",[18],test
8887,Fading Gigolo,"Fioravante decides to become a professional Don Juan as a way of making money to help his cash-strapped friend, Murray.",[35],test
9701,Forces of Nature,"Ben Holmes, a professional book-jacket blurbologist, is trying to get to Savannah for his wedding. He just barely catches the last plane, but a seagull flies into the engine as the plane is","[10749, 35]",test
178,Portrait of a Lady on Fire,"On an isolated island in Brittany at the end of the eighteenth century, a","[18, 10749, 36]",test
304,Sound of Freedom,"The story of Tim Ballard, a former US government agent, who quits his job","[28, 18]",test
3262,Apollo 10½: A Space Age Childhood,"A man narrates stories of his life as a 10-year-old boy in 1969 Houston,","[16, 35, 18]",test
4420,Black or White,A grieving widower is drawn into a custody battle over,[18],test
2071,Dog,An army ranger and his dog embark on a road trip,"[18, 35]",test
7008,Cannibal Holocaust,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot,[27],test
5176,House of Usher,"Convinced that his family’s blood is tainted by generations of evil, Roderick Usher is hell-bent on destroying his sister Madeline’s wedding to prevent the cursed Usher bloodline from","[27, 18]",test
5834,The Ref,A cat burglar is forced to take a,"[35, 80, 18]",test
7352,Zambezia,"Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a naïve, but high-spirited young falcon who","[35, 16, 12, 10751]",test
9847,Slumber,A sleep doctor tries to protect a family from,[27],test
2049,Deliverance,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis","[18, 12, 53]",test
3354,C'est la vie!,"Max is a battle-weary veteran of the wedding-planning racket. His latest — and last — gig is a hell of a fête, involving stuffy period costumes for the caterers, a vain, hyper- sensitive singer who thinks he's a Gallic James Brown, and a morose, micromanaging groom determined to make Max's night as miserable as possible.",[35],test
1715,Hour of the Wolf,"While vacationing on a remote German island with his younger pregnant wife,","[18, 27]",test
6888,Bad Taste,"A team from the intergalactic fast food chain Crumb's Crunchy Delights descends on Earth, planning to make human flesh the newest taste sensation. After they wipe out the New Zealand town Kaihoro, the country’s Astro-Investigation and Defense Service (AIaDS) is called in to deal with the","[28, 35, 27, 878]",test
9031,Big Momma's House 2,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now","[35, 80]",test
5442,Brewster's Millions,"Monty Brewster, an aging minor-league baseball player, stands to inherit $300 million if he can successfully spend $30 million in 30 days without",[35],test
5007,The Return,"After the death of his father, a brilliant college student returns to his family home where he","[27, 878]",test
1430,Fist of Legend,Chen returns to his school when he finds out that his martial arts teacher has died. When he,[28],test
2489,Little Manhattan,Ten-year-old Gabe is just a normal kid growing up in Manhattan until Rosemary Telesco walks into his karate class. But before Gabe can tell Rosemary how he,"[35, 10749]",test
2545,Time to Hunt,Four young men want to leave their dystopian world behind and go to a distant,"[18, 28, 53]",test
4713,Germinal,"It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by","[18, 10749]",test
1146,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve","[16, 12, 35, 10751]",test
8853,Replicant,Scientists create a genetic clone of a serial killer in order,"[28, 878, 53]",test
6468,Baggio: The Divine Ponytail,"A chronicle biopic of the 22-year career of soccer star Roberto Baggio, including depictions of his difficult debut as",[18],test
3347,One Night in Miami...,"In the aftermath of Cassius Clay's defeat of Sonny Liston in 1964, the boxer meets with Malcolm",[18],test
1334,Band of Outsiders,"Cinephile slackers Franz and Arthur spend their days mimicking the antiheroes of Hollywood noirs and Westerns while pursuing the lovely Odile. The misfit trio upends convention at every turn, be it through choreographed dances in cafés or","[80, 18, 35]",test
9438,Diana,"During the last two years of her life, Princess Diana campaigns against the use","[18, 10749]",test
967,The Turin Horse,A monumental windstorm and an abused horse's refusal to work or eat signal,[18],test
8297,Anon,"Set in a near-future world where there is no privacy, ignorance or anonymity, our private memories are recorded and crime almost ceases to exist. In trying to solve a series of unsolved murders, Sal Frieland stumbles onto a young woman who appears to","[878, 80, 9648, 53]",test
5244,Contagion,"As an epidemic of a lethal airborne virus - that kills within days - rapidly grows, the worldwide medical","[18, 53, 878]",test
4592,Teen Beach 2,When characters from the movie musical “Wet Side Story” get stuck in the real,"[10770, 10751, 35, 14]",test
8526,Thanks for Sharing,A romantic comedy that brings together three disparate characters who are learning to face a,"[35, 18]",test
9994,Hollywood Homicide,"Joe Gavilan and his new partner K. C. Calden, are detectives on the beat in Tinseltown. Neither one of them really wants to be a cop, Gavilan moonlights as a real estate broker, and","[28, 12, 35, 53]",test
496,Perfect Strangers,"During a dinner, a group of friends decide to share whatever message","[35, 18]",test
971,Sniper: The White Raven,"Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins in Donbas, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his","[10752, 28, 18]",test
7663,That Awkward Moment,"Best pals Jason and Daniel indulge in casual flings and revel in their carefree, unattached lives. After learning that the marriage of their friend Mikey is over, they gladly welcome him back into their","[35, 10749]",test
9161,Urban Legend,A college campus is plagued by a vicious serial killer,"[27, 9648]",test
3785,Streets of Fire,"Raven Shaddock and his gang of merciless biker friends kidnap rock singer Ellen Aim. Ellen's former lover, soldier-for-hire Tom Cody, happens to be passing through town on a visit. In",[28],test
9172,The Midnight Sky,A lone scientist in the Arctic races to contact a,"[878, 18]",test
4882,Boiler Room,A college dropout gets a job as a broker for a suburban investment firm and is on,"[80, 18, 53]",test
7824,Trouble at Timpetill,The children of a small European mountain village end up being its,"[14, 12, 10751]",test
2979,Lamp Life,Bo Peep explains what happened to herself and her sheep between,"[16, 35, 10751]",test
8429,The Oxford Murders,"At Oxford University, a professor and a grad student work together to try","[80, 9648, 53]",test
1654,They Call Me Jeeg,"Exposed to radioactive waste, small-time crook Enzo gains super-strength. A misanthropic, introverted brute, he uses his powers for personal gain","[18, 28, 878]",test
7583,Never Been Kissed,"Josie Geller, a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob, Josie infiltrates the inner","[10749, 35, 18]",test
5921,The Invisible Guardian,"When the naked body of a teenage girl is found on the banks of the River Baztán, it is quickly linked to a similar murder one month before. Soon, rumours are flying in the nearby village of Elizondo. Is this the work of a ritualistic killer or is it the basajaun, the ‘invisible guardian’ of Basque mythology?  Inspector Amaia Salazar leads the investigation, taking her back to the heart of the Basque country where she was born, and where","[53, 80, 9648]",test
8963,Robinson Crusoe,"On a tiny exotic island, Tuesday, an outgoing parrot lives with his quirky animal friends in paradise. However, Tuesday can't stop dreaming about discovering the world. After a violent storm, Tuesday and his friends wake up to find a strange creature on the beach: Robinson Crusoe. Tuesday immediately views Crusoe as his ticket off the island to explore new lands. Likewise, Crusoe soon realizes that the key to surviving on the island is through the help of Tuesday","[16, 12, 35, 10751]",test
382,"Batman: The Dark Knight Returns, Part 2",Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old,"[878, 28, 16, 9648]",test
1746,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's,"[18, 80, 53]",test
7134,Ant-Man and the Wasp: Quantumania,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves","[28, 12, 878]",test
